customer_id,age,gender,purchase_count,total_spent,avg_order_value,days_since_last_purchase,website_visits_30d,cart_adds_30d,discount_usage_rate,support_tickets_90d,customer_tenure_days,preferred_channel,region,returned_90d
C04240,29,Male,5,366.92,73.38,53,13.0,5,0.297,1,1003,Web,South,1
C04241,34,Female,7,194.05,27.72,37,5.0,3,0.365,1,951,Web,North,0
C04242,31,Male,3,2560.93,853.64,62,4.0,4,0.354,0,908,Mobile,North,0
C04243,57,Male,4,524.63,131.16,32,6.0,3,0.178,0,1050,Mobile,Central,0
C04244,19,Male,7,864.08,123.44,98,13.0,1,0.32,0,436,Mobile,South,0
C04245,34,Male,4,1256.19,314.05,28,3.0,3,0.123,2,555,Mobile,Central,0
C04246,31,Male,5,3070.75,614.15,31,6.0,5,0.283,0,1212,Web,South,0
C04247,31,Female,5,2301.38,460.28,36,14.0,4,0.188,0,681,Web,North,1
C04248,27,Female,8,939.0,117.38,68,9.0,2,0.167,0,1055,Web,South,0
C04249,61,Male,17,655.56,38.56,106,12.0,4,0.434,0,789,,South,1
C04250,36,Female,6,407.32,67.89,74,13.0,4,0.141,0,1318,Mobile,South,0
C04251,38,Male,9,1318.41,146.49,88,4.0,2,0.214,0,453,Web,South,0
C04252,36,Male,6,1065.97,177.66,12,5.0,2,0.067,1,1026,Store,South,1
C04253,65,Female,8,220.98,27.62,11,,2,0.255,1,904,Mobile,South,0
C04254,34,Female,6,860.52,143.42,15,6.0,4,0.156,0,52,Mobile,Central,1
C04255,34,Male,3,1084.54,361.51,46,6.0,6,0.326,0,958,Web,Central,0
C04256,33,Male,8,1395.27,174.41,34,9.0,3,0.308,1,1294,Mobile,South,1
C04257,33,Female,9,468.56,52.06,16,12.0,1,0.035,1,1304,Mobile,Central,1
C04258,22,Female,8,1105.84,138.23,1,11.0,4,0.317,2,1425,Web,South,1
C04259,47,Male,10,397.33,39.73,72,6.0,1,0.174,0,1168,Mobile,South,0
C04260,19,Male,8,1258.35,157.29,119,9.0,3,0.232,2,165,Mobile,North,0
C04261,28,Male,9,841.26,93.47,90,8.0,3,0.144,0,1048,Mobile,South,0
C04262,27,Female,7,3215.59,459.37,44,6.0,0,0.097,1,635,Mobile,North,1
C04263,31,Female,6,537.92,89.65,58,6.0,2,0.611,1,697,Mobile,South,0
C04264,54,Female,7,702.48,100.35,28,8.0,0,0.418,2,471,Web,South,0
C04265,46,Male,10,233.47,23.35,48,8.0,5,0.178,0,888,Store,South,1
C04266,65,Female,8,967.76,120.97,46,5.0,4,0.252,0,885,Web,South,0
C04267,34,Female,8,768.99,96.12,65,11.0,2,0.218,0,1314,Mobile,South,1
C04268,62,Male,5,1034.51,206.9,27,11.0,5,0.496,1,327,Web,Central,1
C04269,20,Female,5,932.25,186.45,193,10.0,4,0.046,1,389,Web,South,0
C04270,42,Male,13,3252.0,250.15,17,,4,0.454,0,612,Mobile,South,1
C04271,56,Male,5,1335.74,267.15,57,5.0,1,0.648,1,1012,Mobile,South,0
C04272,43,Female,4,1626.62,406.66,79,6.0,2,0.527,0,1466,Web,North,0
C04273,62,Male,5,1056.0,211.2,19,8.0,6,0.358,0,227,Web,South,0
C04274,33,Female,9,1168.42,129.82,10,10.0,6,0.351,0,252,Mobile,North,1
C04275,19,Female,5,1029.42,205.88,80,3.0,2,0.635,0,1420,Mobile,Central,0
C04276,55,Male,10,1042.22,104.22,195,8.0,3,0.083,1,1491,Store,Central,0
C04277,21,Male,7,655.64,93.66,7,7.0,7,0.42,0,1361,Mobile,South,1
C04278,54,Female,8,1600.48,200.06,194,8.0,1,0.542,0,211,Web,South,0
C04279,53,Male,4,3377.66,844.42,83,6.0,5,0.137,0,712,Mobile,South,0
C04280,58,Female,9,1054.37,117.15,47,13.0,2,0.14,1,1223,Mobile,South,0
C04281,40,Male,7,488.75,69.82,90,11.0,3,0.285,1,227,Web,South,0
C04282,60,Male,3,1837.61,612.54,109,10.0,1,0.155,0,839,Mobile,South,0
C04283,26,Female,6,2548.83,424.8,42,7.0,3,0.377,2,420,,South,0
C04284,38,Male,11,683.89,62.17,233,8.0,1,0.166,0,518,Store,Central,0
C04285,23,Female,7,407.03,58.15,190,5.0,3,0.015,1,223,Store,Central,0
C04286,54,Female,4,1494.07,373.52,30,10.0,5,0.073,0,1089,Web,Central,1
C04287,52,Male,10,1077.33,107.73,62,10.0,3,0.232,2,1427,Web,North,0
C04288,56,Female,9,1407.77,156.42,18,13.0,2,0.379,0,808,Store,North,1
C04289,54,Female,5,1001.1,200.22,14,12.0,2,0.419,2,387,Web,North,0
C04290,32,Female,7,861.04,123.01,38,8.0,2,0.256,2,1108,Mobile,Central,0
C04291,21,Male,8,514.78,64.35,60,6.0,2,0.08,1,933,Web,North,0
C04292,62,Male,3,1292.42,430.81,23,10.0,2,0.23,3,954,Mobile,South,0
C04293,41,Female,3,358.86,119.62,88,5.0,3,0.158,3,1217,Mobile,South,0
C04294,22,Female,5,1596.31,319.26,64,9.0,5,0.437,0,485,Store,South,0
C04295,62,Female,4,1530.33,382.58,51,3.0,2,0.09,1,310,Mobile,South,0
C04296,65,Female,9,1260.27,140.03,26,7.0,3,0.327,1,194,Mobile,South,1
C04297,39,Female,6,2131.23,355.2,28,9.0,1,0.16,1,1455,Mobile,North,1
C04298,54,Male,12,808.37,67.36,40,10.0,3,0.257,2,123,Mobile,South,1
C04299,19,Female,9,788.63,87.63,30,9.0,6,0.293,2,188,Mobile,South,1
C04300,22,Male,6,747.8,124.63,36,7.0,1,0.191,0,928,Web,South,0
C04301,31,Male,4,1111.37,277.84,26,9.0,2,0.246,1,1142,Store,South,0
C04302,49,Female,5,911.57,182.31,68,15.0,0,0.063,0,1013,Store,North,0
C04303,24,Female,5,729.71,145.94,16,7.0,3,0.303,0,1297,Web,North,1
C04304,19,Male,9,773.78,85.98,97,2.0,1,0.265,0,31,Web,South,0
C04305,50,Female,6,1223.86,203.98,32,4.0,3,0.364,1,1465,Web,North,0
C04306,54,Female,5,2003.22,400.64,71,9.0,3,0.205,1,513,,North,0
C04307,53,Female,9,644.47,71.61,50,11.0,4,0.115,0,1127,Store,North,1
C04308,56,Female,7,143.45,20.49,14,10.0,4,0.333,1,305,Mobile,North,0
C04309,56,Male,6,1473.08,245.51,93,10.0,3,0.446,0,568,Store,Central,0
C04310,46,Female,5,490.02,98.0,149,10.0,2,0.468,1,234,,South,0
C04311,42,Male,7,1999.71,285.67,43,,2,0.272,0,1164,Store,North,1
C04312,59,Male,10,1633.58,163.36,8,12.0,4,0.05,0,64,Store,Central,1
C04313,34,Male,16,1724.37,107.77,65,8.0,4,0.185,0,405,Web,Central,1
C04314,22,Male,7,1033.83,147.69,52,5.0,1,0.584,1,551,Mobile,South,0
C04315,54,Female,5,1936.25,387.25,24,6.0,3,0.399,0,1041,Store,South,0
C04316,31,Male,7,1283.51,183.36,53,10.0,6,0.158,0,858,Mobile,Central,0
C04317,64,Female,8,1217.42,152.18,121,13.0,1,0.088,1,1351,Web,South,0
C04318,37,Male,6,1086.99,181.16,106,6.0,2,0.189,0,622,Mobile,South,0
C04319,58,Male,8,1371.99,171.5,38,9.0,0,0.423,2,1232,Store,Central,1
C04320,20,Female,10,310.94,31.09,37,13.0,0,0.119,1,133,Web,Central,0
C04321,49,Female,6,723.46,120.58,22,8.0,6,0.331,0,1000,Store,South,1
C04322,39,Female,8,724.53,90.57,38,5.0,3,0.132,1,765,Store,North,1
C04323,40,Female,6,930.48,155.08,58,10.0,2,0.244,0,1163,Store,South,1
C04324,30,Male,8,470.52,58.82,56,6.0,2,0.05,0,1004,Web,South,1
C04325,64,Female,5,621.88,124.38,62,15.0,2,0.291,2,1373,Mobile,South,0
C04326,36,Female,7,381.88,54.55,62,14.0,3,0.234,2,665,Mobile,South,0
C04327,58,Male,6,616.55,102.76,27,4.0,3,0.47,0,786,Web,North,1
C04328,38,Female,10,530.98,53.1,92,10.0,6,0.237,1,34,Web,Central,1
C04329,20,Female,7,606.01,86.57,104,15.0,4,0.153,2,323,Store,South,0
C04330,60,Female,8,1655.19,206.9,52,15.0,4,0.281,0,920,Web,North,1
C04331,26,Female,7,948.86,135.55,237,9.0,4,0.285,2,455,Store,South,0
C04332,30,Female,7,843.9,120.56,68,6.0,4,0.375,1,1193,Mobile,South,0
C04333,59,Male,5,2121.15,424.23,17,7.0,2,0.062,0,128,Web,Central,0
C04334,60,Female,4,1234.7,308.68,40,8.0,2,0.197,1,583,Mobile,South,0
C04335,62,Male,5,1298.76,259.75,38,8.0,4,0.127,1,336,Web,North,1
C04336,38,Male,8,1089.59,136.2,8,7.0,9,0.032,0,726,Mobile,Central,1
C04337,54,Male,4,1679.87,419.97,41,7.0,4,0.217,0,1413,Web,South,1
C04338,33,Female,7,1843.05,263.29,89,7.0,1,0.556,0,1427,Web,North,1
C04339,53,Female,6,1202.94,200.49,100,13.0,3,0.3,0,427,Store,Central,0
C04340,42,Female,7,1667.29,238.18,157,10.0,3,0.456,0,1404,Web,South,0
C04341,20,Female,5,1370.34,274.07,71,7.0,5,0.41,1,102,Mobile,South,0
C04342,38,Female,6,1232.62,205.44,84,4.0,3,0.47,2,327,Mobile,Central,0
C04343,40,Female,5,795.16,159.03,31,5.0,3,0.553,1,118,Mobile,South,1
C04344,30,Male,12,594.85,49.57,77,6.0,3,0.107,1,726,Web,South,1
C04345,35,Female,5,317.05,63.41,66,11.0,5,0.201,1,700,Web,South,0
C04346,42,Male,2,2479.61,1239.8,38,12.0,2,0.25,1,1079,Store,South,0
C04347,20,Male,2,1677.8,838.9,161,8.0,3,0.49,1,659,Store,South,0
C04348,25,Male,7,740.32,105.76,16,12.0,1,0.171,0,441,Mobile,North,1
C04349,54,Male,6,271.09,45.18,53,7.0,4,0.249,0,34,Store,Central,0
C04350,34,Female,9,1375.97,152.89,121,5.0,2,0.742,0,740,Web,North,0
C04351,47,Female,6,813.97,135.66,24,9.0,5,0.08,0,112,Mobile,North,1
C04352,45,Male,11,1732.58,157.51,33,17.0,3,0.384,2,570,Store,South,1
C04353,44,Female,9,503.44,55.94,87,7.0,2,0.486,1,393,Web,Central,0
C04354,37,Male,6,720.89,120.15,87,5.0,4,0.094,1,377,Mobile,South,0
C04355,41,Male,14,871.07,62.22,45,6.0,1,0.228,0,968,Store,South,1
C04356,57,Male,5,1496.6,299.32,62,10.0,3,0.249,1,823,Store,North,0
C04357,64,Male,7,630.31,90.04,53,7.0,5,0.171,1,65,Web,North,1
C04358,30,Male,10,1387.04,138.7,94,7.0,4,0.43,0,276,Web,Central,0
C04359,50,Male,9,332.46,36.94,96,7.0,2,0.359,1,314,Web,South,0
C04360,64,Male,9,954.85,106.09,130,12.0,5,0.204,1,1283,Mobile,South,0
C04361,18,Male,11,2282.29,207.48,129,7.0,5,0.114,1,496,Web,South,0
C04362,55,Female,5,2870.18,574.04,64,10.0,5,0.352,1,1096,Mobile,Central,1
C04363,41,Male,6,1909.54,318.26,20,14.0,8,0.631,2,88,Mobile,North,1
C04364,64,Male,9,264.82,29.42,28,7.0,4,0.353,0,331,Web,South,1
C04365,45,Female,7,894.43,127.78,32,7.0,3,0.218,0,508,Mobile,Central,0
C04366,58,Male,13,974.71,74.98,47,8.0,6,0.047,0,465,Web,South,1
C04367,25,Female,7,1763.71,251.96,56,8.0,3,0.135,1,196,Store,South,1
C04368,24,Male,7,1073.2,153.31,23,11.0,0,0.195,0,1390,Mobile,South,1
C04369,62,Female,6,478.94,79.82,7,3.0,2,0.004,0,1114,Mobile,North,0
C04370,43,Female,9,1928.03,214.23,73,3.0,1,0.618,2,1186,Store,North,0
C04371,44,Female,11,2656.4,241.49,50,9.0,2,0.094,0,43,Store,South,1
C04372,26,Female,7,1601.32,228.76,168,,1,0.35,0,997,Web,North,0
C04373,28,Male,5,610.59,122.12,31,16.0,0,0.022,4,1202,Mobile,South,0
C04374,57,Male,7,3034.0,433.43,150,9.0,4,0.202,1,1108,Web,Central,0
C04375,32,Male,4,1690.85,422.71,25,16.0,5,,2,896,Mobile,South,0
C04376,46,Female,7,1523.13,217.59,48,7.0,3,,0,1069,Web,North,1
C04377,33,Male,5,2587.69,517.54,52,6.0,4,0.158,1,400,Mobile,South,0
C04378,30,Male,5,1719.52,343.9,13,10.0,2,0.265,2,139,Mobile,North,0
C04379,25,Female,4,918.0,229.5,60,6.0,0,0.102,0,275,Web,North,1
C04380,62,Male,6,2393.77,398.96,28,9.0,4,0.448,0,174,,South,1
C04381,63,Male,11,517.41,47.04,110,9.0,2,0.164,0,1300,Web,South,1
C04382,23,Female,8,590.65,73.83,85,8.0,2,0.036,0,581,Mobile,South,0
C04383,34,Male,7,693.7,99.1,67,10.0,3,0.4,0,941,Web,Central,1
C04384,45,Female,5,1095.77,219.15,33,12.0,2,0.473,0,1181,Web,North,0
C04385,36,Female,7,1202.68,171.81,18,9.0,2,0.376,1,381,Mobile,North,1
C04386,52,Female,7,876.99,125.28,144,9.0,4,0.139,2,326,Web,North,0
C04387,30,Male,5,907.58,181.52,137,5.0,4,0.077,0,811,Web,North,0
C04388,20,Male,9,1241.19,137.91,32,11.0,3,0.448,2,933,Web,North,1
C04389,34,Female,4,518.23,129.56,96,4.0,0,0.619,0,664,Store,Central,0
C04390,46,Female,7,1442.37,206.05,24,12.0,2,0.165,1,806,Web,South,0
C04391,26,Female,8,130.37,16.3,28,9.0,1,0.142,1,1002,Store,South,0
C04392,57,Male,7,1002.15,143.16,50,7.0,2,0.393,2,1489,Mobile,South,0
C04393,18,Male,7,690.02,98.57,70,14.0,2,0.22,0,1235,,North,0
C04394,21,Male,7,2959.51,422.79,17,7.0,3,0.494,0,960,Store,South,1
C04395,42,Male,5,831.55,166.31,8,,1,0.452,0,379,Store,South,0
C04396,42,Male,5,1099.17,219.83,27,9.0,1,0.232,0,439,Store,South,1
C04397,32,Female,4,860.04,215.01,46,7.0,2,0.073,2,84,Web,Central,0
C04398,30,Male,12,449.54,37.46,16,5.0,5,0.19,1,806,Web,South,1
C04399,21,Female,8,435.72,54.46,35,8.0,5,0.277,2,442,Mobile,North,0
C04400,49,Female,7,377.33,53.9,36,14.0,1,0.289,1,1263,Web,South,1
C04401,36,Male,6,992.28,165.38,190,10.0,5,0.312,2,1260,Store,Central,0
C04402,23,Female,7,809.02,115.57,71,3.0,1,0.45,0,394,Web,North,0
C04403,37,Female,8,261.16,32.65,58,13.0,1,0.067,0,1017,Mobile,South,1
C04404,62,Male,7,2725.43,389.35,40,11.0,4,0.324,0,559,Mobile,South,0
C04405,30,Male,6,1523.56,253.93,129,6.0,0,0.226,0,1181,Web,North,0
C04406,60,Female,7,1113.65,159.09,18,4.0,5,0.218,1,1166,Mobile,North,1
C04407,30,Female,7,179.93,25.7,80,10.0,3,0.3,1,205,Mobile,Central,1
C04408,26,Female,8,1297.92,162.24,134,13.0,4,0.167,1,846,Mobile,North,0
C04409,30,Female,5,1072.84,214.57,91,8.0,4,0.253,0,148,Mobile,South,0
C04410,33,Male,6,1720.41,286.74,29,11.0,6,0.187,1,384,Mobile,South,1
C04411,23,Female,9,599.57,66.62,16,7.0,2,0.194,3,536,Store,Central,1
C04412,46,Female,6,720.77,120.13,94,14.0,7,0.538,0,854,Web,South,0
C04413,34,Female,8,1182.48,147.81,81,10.0,1,0.391,0,258,Store,North,0
C04414,52,Female,6,700.75,116.79,106,9.0,3,0.466,1,420,Store,North,0
C04415,41,Female,5,1286.52,257.3,86,10.0,2,0.219,0,383,Mobile,Central,0
C04416,39,Female,7,439.7,62.81,112,11.0,3,0.367,0,48,Mobile,South,0
C04417,40,Male,9,940.73,104.53,40,3.0,8,0.205,3,239,Mobile,South,0
C04418,25,Female,7,606.58,86.65,53,6.0,4,0.125,2,362,Mobile,North,1
C04419,52,Male,3,1667.51,555.84,19,9.0,3,0.112,0,1224,Mobile,North,1
C04420,22,Female,8,3129.25,391.16,16,8.0,2,0.177,0,599,Mobile,Central,1
C04421,52,Female,7,2670.8,381.54,67,9.0,3,0.23,0,579,Mobile,Central,1
C04422,65,Female,8,233.68,29.21,32,8.0,5,0.15,1,922,Mobile,Central,0
C04423,54,Male,8,1358.56,169.82,137,9.0,3,0.297,1,435,Mobile,South,0
C04424,39,Female,7,599.5,85.64,81,14.0,0,0.15,1,202,Web,South,0
C04425,33,Male,5,430.56,86.11,57,6.0,1,0.105,0,777,Web,North,1
C04426,59,Male,3,1334.78,444.93,12,5.0,4,0.329,0,676,,Central,0
C04427,30,Male,12,430.76,35.9,22,7.0,7,0.212,1,933,Store,North,1
C04428,41,Female,9,1995.86,221.76,28,11.0,2,0.532,2,763,Mobile,North,0
C04429,55,Male,10,1352.66,135.27,38,7.0,4,0.699,1,1187,Mobile,North,0
C04430,62,Female,6,1747.2,291.2,99,3.0,5,0.145,2,1307,Store,South,0
C04431,62,Male,8,1184.08,148.01,15,13.0,2,0.506,0,728,Web,South,1
C04432,22,Female,5,390.7,78.14,188,5.0,2,0.105,0,601,Web,North,0
C04433,61,Female,11,787.81,71.62,89,9.0,1,0.342,1,256,Mobile,South,0
C04434,23,Female,5,2214.13,442.83,20,5.0,1,0.361,0,148,Web,North,0
C04435,46,Female,5,918.05,183.61,131,,2,0.214,2,1405,Web,South,0
C04436,62,Female,7,874.62,124.95,79,8.0,2,0.616,2,1357,Web,South,0
C04437,49,Female,9,2363.25,262.58,31,4.0,3,0.222,0,622,Mobile,Central,1
C04438,63,Female,7,1159.0,165.57,90,9.0,5,0.051,2,684,Mobile,South,0
C04439,34,Male,5,2071.31,414.26,21,12.0,1,0.189,2,1462,Mobile,Central,0
C04440,33,Male,4,928.16,232.04,54,9.0,4,0.257,2,367,Mobile,South,0
C04441,33,Female,7,506.52,72.36,75,12.0,2,0.37,0,1183,Store,South,1
C04442,35,Female,6,150.12,25.02,22,9.0,4,0.162,2,173,Store,North,1
C04443,50,Female,8,913.93,114.24,59,9.0,6,0.211,1,1390,Web,South,1
C04444,39,Female,7,1074.56,153.51,69,8.0,2,0.357,0,245,Web,Central,1
C04445,53,Male,13,1949.94,150.0,37,6.0,2,0.34,1,1267,Store,North,1
C04446,37,Female,5,29.92,5.98,29,9.0,6,0.272,0,1384,Mobile,South,0
C04447,32,Female,8,1432.86,179.11,55,6.0,2,0.356,0,990,Store,South,1
C04448,27,Female,3,1013.49,337.83,42,7.0,3,0.167,0,1260,Mobile,Central,0
C04449,44,Female,6,891.86,148.64,145,10.0,2,0.099,0,484,Mobile,Central,0
C04450,61,Female,8,3040.03,380.0,76,7.0,4,0.308,1,580,Web,North,0
C04451,59,Female,10,1359.28,135.93,43,7.0,4,0.548,0,812,Mobile,South,0
C04452,30,Female,6,2420.25,403.38,50,8.0,10,,2,1258,Mobile,South,1
C04453,40,Male,5,587.15,117.43,30,5.0,7,0.281,1,860,Mobile,South,0
C04454,51,Female,3,760.95,253.65,110,10.0,5,0.171,2,1034,,Central,0
C04455,47,Female,5,1961.22,392.24,80,7.0,4,0.045,1,180,Store,Central,1
C04456,21,Male,6,524.44,87.41,152,4.0,5,0.505,0,179,Web,South,0
C04457,46,Male,7,546.39,78.06,59,11.0,0,0.338,0,104,Store,North,0
C04458,19,Female,8,473.38,59.17,44,10.0,1,0.095,0,280,,South,0
C04459,23,Male,8,688.82,86.1,60,10.0,1,0.301,1,1302,Mobile,South,1
C04460,49,Female,7,1190.77,170.11,148,3.0,3,0.072,0,974,Store,South,0
C04461,22,Male,6,1423.43,237.24,37,9.0,1,0.153,0,911,Web,North,0
C04462,34,Male,11,1121.17,101.92,33,10.0,3,0.395,1,723,Mobile,North,1
C04463,46,Female,11,807.12,73.37,40,3.0,1,0.368,0,309,Store,North,1
C04464,49,Male,6,1039.78,173.3,30,9.0,5,0.377,1,1158,Web,Central,0
C04465,39,Male,8,2434.95,304.37,63,4.0,3,0.457,0,623,Web,South,1
C04466,22,Female,10,1019.86,101.99,37,10.0,2,0.404,0,1414,Mobile,North,0
C04467,56,Female,3,765.68,255.23,126,5.0,4,0.276,2,1255,Mobile,North,0
C04468,63,Male,11,124.66,11.33,20,6.0,5,0.057,0,762,Mobile,North,1
C04469,60,Female,7,958.15,136.88,82,11.0,2,0.104,0,474,Mobile,South,0
C04470,53,Female,9,1906.53,211.84,115,11.0,1,0.054,0,192,Web,South,0
C04471,37,Female,7,254.96,36.42,19,,3,0.601,0,1493,Web,North,1
C04472,60,Male,8,379.9,47.49,73,7.0,2,0.266,0,1117,Web,North,0
C04473,41,Male,8,705.36,88.17,100,9.0,4,0.236,0,844,Web,South,1
C04474,24,Female,5,633.91,126.78,12,9.0,3,0.524,0,1083,Mobile,Central,0
C04475,58,Female,3,1083.66,361.22,26,6.0,5,0.606,0,99,Store,North,1
C04476,33,Male,4,2850.99,712.75,110,7.0,3,0.398,1,977,Mobile,Central,0
C04477,63,Female,11,452.42,41.13,110,10.0,1,0.27,4,636,Mobile,North,1
C04478,35,Male,8,623.87,77.98,49,10.0,2,0.507,1,246,Web,North,0
C04479,59,Female,9,904.32,100.48,60,12.0,4,0.481,0,841,Mobile,South,1
C04480,43,Female,6,588.08,98.01,79,8.0,4,0.095,0,1327,Store,Central,1
C04481,40,Female,9,1079.7,119.97,98,8.0,3,0.351,0,802,Web,Central,0
C04482,32,Female,4,1393.36,348.34,56,13.0,5,0.147,2,1350,Mobile,South,0
C04483,58,Male,8,636.56,79.57,98,6.0,5,0.102,0,161,Mobile,North,0
C04484,20,Female,5,1729.78,345.96,7,9.0,2,0.267,0,155,Store,South,0
C04485,40,Male,9,779.68,86.63,44,14.0,3,0.458,0,679,Mobile,North,0
C04486,35,Female,4,584.0,146.0,78,7.0,3,0.024,0,1244,Web,South,0
C04487,44,Female,8,310.14,38.77,66,12.0,1,0.399,1,684,Mobile,Central,0
C04488,30,Male,10,1485.39,148.54,133,8.0,2,0.05,0,1358,Store,North,0
C04489,49,Male,6,1212.44,202.07,25,2.0,3,0.153,2,1367,Mobile,North,1
C04490,36,Male,8,432.38,54.05,24,6.0,3,0.102,3,1384,Web,North,0
C04491,27,Male,10,532.92,53.29,144,7.0,4,0.403,1,1241,Mobile,North,0
C04492,27,Male,5,1146.87,229.37,13,11.0,2,0.218,1,414,Mobile,North,0
C04493,51,Female,6,1425.33,237.55,88,,3,0.441,0,204,Web,South,0
C04494,30,Female,4,1240.41,310.1,82,6.0,7,0.477,0,1286,Store,South,0
C04495,32,Female,10,1480.43,148.04,35,10.0,4,0.194,0,1494,Web,North,1
C04496,48,Female,6,3396.92,566.15,141,6.0,3,0.22,1,675,Mobile,Central,0
C04497,33,Female,7,1749.15,249.88,51,3.0,2,0.287,3,43,Mobile,South,0
C04498,36,Male,4,1510.22,377.56,55,4.0,7,0.047,1,305,Mobile,North,0
C04499,29,Female,12,681.02,56.75,26,9.0,4,0.721,1,401,Mobile,North,1
C04500,34,Female,2,398.11,199.06,29,4.0,1,0.203,2,426,Web,South,0
C04501,51,Female,5,2216.99,443.4,22,3.0,1,0.287,0,701,Mobile,North,0
C04502,43,Female,6,705.98,117.66,74,3.0,3,0.313,0,1149,Web,North,1
C04503,65,Female,6,1318.15,219.69,72,11.0,1,0.275,1,1081,Store,Central,0
C04504,55,Female,6,297.38,49.56,7,13.0,4,0.362,0,1011,Web,North,1
C04505,18,Female,3,207.76,69.25,106,7.0,0,0.143,1,1070,Mobile,South,0
C04506,36,Male,10,1739.12,173.91,47,5.0,3,0.442,1,941,Mobile,Central,0
C04507,31,Female,11,574.27,52.21,13,9.0,5,0.132,1,261,Web,North,1
C04508,46,Male,10,1310.83,131.08,135,9.0,3,0.244,1,1062,Web,North,0
C04509,30,Male,7,579.12,82.73,40,10.0,3,0.429,1,579,Web,South,1
C04510,64,Female,7,1404.96,200.71,40,5.0,5,0.484,0,1249,Store,South,0
C04511,32,Male,4,942.37,235.59,49,8.0,1,0.297,2,211,Web,North,0
C04512,43,Female,12,831.48,69.29,99,7.0,7,0.13,1,317,Web,North,0
C04513,23,Male,4,1231.74,307.94,35,6.0,4,0.185,0,773,Mobile,South,0
C04514,61,Female,10,1361.17,136.12,119,9.0,2,0.337,1,477,Mobile,South,1
C04515,61,Male,9,616.09,68.45,22,8.0,3,0.195,0,1211,Mobile,North,1
C04516,56,Female,5,1317.69,263.54,38,9.0,1,0.412,1,713,Mobile,South,0
C04517,34,Male,7,1385.47,197.92,5,11.0,3,0.39,0,98,Store,North,1
C04518,20,Male,8,1718.35,214.79,40,6.0,3,0.112,2,805,Web,North,0
C04519,52,Male,7,2073.96,296.28,16,9.0,3,0.347,0,1228,Web,South,1
C04520,38,Female,8,968.32,121.04,18,8.0,4,0.218,3,1142,Store,Central,0
C04521,65,Female,7,582.8,83.26,16,11.0,4,0.037,0,1394,Mobile,South,1
C04522,51,Female,9,482.66,53.63,51,5.0,4,0.275,1,1185,Web,Central,0
C04523,43,Male,10,649.41,64.94,49,10.0,7,0.615,1,1125,Mobile,South,0
C04524,65,Female,6,688.49,114.75,86,6.0,2,0.32,2,576,Web,North,0
C04525,56,Male,8,767.19,95.9,39,10.0,2,0.261,1,504,Mobile,South,1
C04526,40,Female,11,948.99,86.27,75,13.0,0,0.81,0,943,Mobile,South,1
C04527,18,Female,9,1099.74,122.19,55,9.0,6,0.216,0,1365,Mobile,South,1
C04528,22,Male,8,1143.2,142.9,32,8.0,3,0.363,0,564,Web,South,1
C04529,39,Female,4,1573.02,393.26,102,10.0,4,0.453,1,955,Mobile,South,0
C04530,44,Female,7,2208.27,315.47,28,6.0,2,0.382,0,576,Mobile,South,1
C04531,19,Male,9,1149.73,127.75,11,4.0,1,0.291,1,944,Web,North,1
C04532,24,Male,12,689.62,57.47,5,11.0,3,0.109,1,249,Store,North,1
C04533,51,Male,4,1552.71,388.18,34,7.0,4,0.226,0,807,Store,South,0
C04534,54,Male,5,1492.0,298.4,44,9.0,3,0.431,0,1015,Store,Central,0
C04535,19,Male,7,640.22,91.46,45,10.0,1,0.446,1,167,Mobile,South,0
C04536,42,Female,6,1507.82,251.3,5,1.0,1,0.109,0,131,Mobile,North,0
C04537,21,Male,10,89.15,8.92,66,6.0,5,0.583,2,888,Mobile,South,0
C04538,52,Female,8,479.91,59.99,38,9.0,0,0.441,2,529,Mobile,North,1
C04539,58,Female,6,402.03,67.0,83,7.0,6,0.099,1,1308,Store,South,0
C04540,59,Female,3,502.6,167.53,50,8.0,3,0.324,1,1488,Web,South,1
C04541,46,Female,9,1573.83,174.87,73,8.0,1,0.27,0,503,Web,North,0
C04542,48,Male,7,822.08,117.44,14,4.0,1,0.118,4,1188,Mobile,Central,0
C04543,62,Male,6,1695.69,282.62,83,7.0,6,0.22,0,187,Mobile,Central,0
C04544,47,Male,5,2329.74,465.95,62,9.0,3,0.312,1,486,Store,South,0
C04545,39,Female,8,2256.6,282.08,28,9.0,4,0.507,2,900,Store,North,1
C04546,54,Female,5,626.03,125.21,133,6.0,1,0.168,2,427,Store,North,0
C04547,46,Male,7,846.58,120.94,198,1.0,5,0.262,0,712,Web,North,0
C04548,58,Male,7,968.0,138.29,29,9.0,2,0.342,0,1258,Mobile,South,1
C04549,43,Female,4,2537.22,634.3,88,11.0,0,0.157,0,289,Mobile,North,0
C04550,59,Male,5,617.11,123.42,48,10.0,3,0.265,2,757,Mobile,Central,0
C04551,20,Female,12,1870.62,155.88,71,3.0,2,0.412,0,993,Mobile,South,0
C04552,19,Male,5,1311.29,262.26,58,4.0,5,,1,321,Mobile,North,0
C04553,22,Male,6,124.38,20.73,86,12.0,3,0.358,1,567,Mobile,North,0
C04554,44,Male,1,801.76,801.76,7,9.0,6,0.295,1,917,Mobile,Central,1
C04555,52,Male,7,457.54,65.36,70,6.0,5,0.075,0,1481,Web,North,0
C04556,28,Male,11,782.42,71.13,61,10.0,4,0.2,0,376,Mobile,South,1
